"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Tanzania","TZA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","21.1143","21.3247","21.8723","22.058","22.4551","22.9933","24.0272","24.4811","25.1871","25.8981","26.2231","27.1064","27.9289","28.3558","27.5798","28.1694","28.9221","29.8238","30.2014","30.5613","31.1371","31.5685","31.8617","32.9454","33.7882","37.8395","36.6177","36.3923","38.1052","41.4413","42.5274","43.3281","45.4236","47.2349","48.791","50.9182","52.459","52.7134","55.1226","55.8716","59.1509","63.6192","66.5444","71.2029","72.6537","75.4216","76.229","77.5314","79.1503","83.7185","85.1154","88.091","89.3479","",
"Uganda","UGA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","13.2132","13.3152","13.6943","13.9734","14.362","14.7076","15.3492","15.3498","16.0294","16.3187","15.8153","15.8416","16.0769","16.29","16.7272","17.1175","17.683","15.9278","16.6881","17.2404","18.4524","19.1546","19.6821","20.2268","20.0874","20.7387","21.2473","21.8369","22.6242","23.2304","23.8034","24.494","25.4766","26.4667","27.2114","28.4961","29.575","30.971","38.6026","39.8503","40.901","42.2991","43.2164","44.4815","46.2055","48.274","45.6965","46.9225","49.421","52.2678","53.9246","55.5445","56.4904","",
"Ukraine","UKR","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","651.0967","666.2191","694.7688","726.7149","753.6416","776.2047","804.3451","820.182","831.2201","848.6456","865.4625","854.6355","853.649","854.1506","855.973","863.1051","880.6324","903.3923","909.1148","908.6937","951.9777","895.9473","798.7768","707.8965","597.2926","581.5981","502.6852","481.9551","457.0659","454.0205","447.9024","447.0944","450.3366","482.958","456.2634","443.8392","443.3508","455.063","440.6939","375.5875","395.867","423.4175","414.7604","405.7894","356.8488","300.9706","307.278","280.5788","294.6054","284.5758","274.3106","259.9288","208.4553","",
"Upper middle income","UMC","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","5624.1012","5730.6028","5942.7718","6231.8058","6359.676","6685.549","6987.5397","7296.4874","7580.7984","7729.442","7709.832","7591.1719","7770.2622","7937.6959","8249.3608","8353.1019","8605.8411","8948.3408","9265.096","9525.0808","9785.7751","9876.0309","9949.5482","10116.5129","10295.3113","10824.9678","10870.0392","11049.3744","11120.5119","11108.3104","11520.0164","11765.6369","12222.5286","13261.538","14377.8535","15425.2277","16466.2283","17293.0517","17700.7543","18192.1407","19387.2972","20645.0708","21239.7799","21897.0833","22129.0472","21879.347","21983.0586","22430.589","23172.661","23538.9845","23502.024","24586.8167","24838.1124","",
"Uruguay","URY","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","29.122","28.7348","29.6468","30.4264","31.5641","33.5483","32.0362","31.7685","32.0537","33.7402","35.8804","36.083","35.2658","31.0198","29.3616","29.869","30.0443","31.8484","33.9243","32.5945","29.6488","31.5424","33.4657","34.2095","34.3416","34.6838","36.0817","35.8049","35.3901","36.5487","34.6254","34.2199","34.9631","35.9067","37.9764","38.1251","40.1309","39.1807","43.3582","42.7763","39.805","41.0497","41.641","40.4784","40.9633","41.6799","41.9248","41.0919","40.726","41.2957","40.8385","41.8958","41.9078","",
"United States","USA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","5747.3709","5621.5951","5891.5231","6090.7771","5913.0306","5696.3362","6011.3151","6167.2631","6159.6125","6226.2622","5993.3464","5913.3384","5644.1548","5613.473","5840.0296","5848.3037","5801.434","5960.6193","6197.0904","6263.0741","6155.9535","6108.1787","6207.2598","6334.1908","6441.6296","6510.9232","6681.0281","6964.2546","7013.6096","7016.9287","7181.2241","7098.0481","6934.0397","7000.213","7089.4915","7094.4271","6983.3721","7079.5382","6900.1639","6432.4868","6679.1367","6478.0379","6234.3212","6375.1904","6402.7204","6281.2777","6159.7847","6103.414","6280.3192","6145.7474","5607.9657","5915.5787","6009.5848","",
"Uzbekistan","UZB","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","109.9834","111.3466","116.4598","122.0762","128.2134","136.5765","140.0853","143.8921","148.6464","152.6533","158.7785","159.6154","162.103","165.3758","169.2795","173.6515","178.2109","182.8725","185.2154","185.3608","177.1287","176.7562","167.3059","168.528","166.0363","154.7118","157.4278","157.4927","173.7559","172.4206","181.8978","187.7415","199.1184","187.5545","190.0796","191.5332","204.2459","198.4218","210.7643","192.5559","207.9175","212.8091","202.0518","200.3994","191.7484","187.8382","197.911","202.9712","213.1201","218.9584","211.8132","221.5494","227.1577","",
"St. Vincent and the Grenadines","VCT","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.0557","0.0569","0.0598","0.0614","0.0607","0.064","0.0634","0.0659","0.0668","0.0678","0.0686","0.0697","0.0701","0.0712","0.0756","0.0762","0.0742","0.0716","0.0791","0.0885","0.0879","0.0859","0.0924","0.0869","0.1087","0.1143","0.109","0.1189","0.1261","0.1246","0.1027","0.1099","0.1159","0.1202","0.1257","0.1278","0.134","0.1415","0.1453","0.1873","0.1619","0.1376","0.1578","0.1548","0.1613","0.1596","0.1644","0.1709","0.1718","0.1683","0.1535","0.1511","0.1546","",
"Venezuela, RB","VEN","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","100.6577","100.126","99.9261","110.4134","108.7511","103.6522","108.5065","112.4537","118.3682","131.3606","140.1096","141.5865","142.6742","141.9068","144.9175","146.134","149.0977","150.3082","153.4995","161.1425","166.7547","167.2194","169.7855","176.9795","179.2532","193.9905","204.8301","214.9742","220.8074","215.9983","226.3077","231.3066","234.8039","230.0844","239.7801","247.491","246.5378","246.213","256.8772","255.4021","260.9133","257.935","286.1306","284.7201","282.4499","264.0246","248.5933","233.8648","217.1145","189.5524","148.675","159.977","169.5171","",
"British Virgin Islands","VGB","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.0092","0.0093","0.0109","0.011","0.0101","0.0118","0.0109","0.0119","0.0119","0.0118","0.0118","0.0164","0.0157","0.0154","0.0122","0.0124","0.009","0.0203","0.0218","0.0225","0.0213","0.0218","0.022","0.0218","0.0218","0.0218","0.0272","0.0277","0.0283","0.0277","0.0312","0.0321","0.0349","0.0385","0.04","0.0417","0.0482","0.0529","0.059","0.0675","0.0749","0.0614","0.0653","0.077","0.0793","0.0779","0.0827","0.0716","0.0965","0.0867","0.075","0.0728","0.0754","",
"Virgin Islands (U.S.)","VIR","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.0299","0.0271","0.0293","0.0303","0.0314","0.0326","0.0334","0.0341","0.0349","0.0356","0.0366","0.0373","0.0387","0.0394","0.04","0.0408","0.0418","0.0299","0.0361","0.0361","0.0358","0.0359","0.0362","0.0362","0.0364","0.0365","0.0365","0.0366","0.0366","0.0366","0.0366","0.0373","0.0373","0.0373","0.0372","0.0372","0.0372","0.0374","0.0373","0.0373","0.0372","0.0372","0.0371","0.0372","0.0373","0.0373","0.0373","0.0374","0.0374","0.0374","0.0373","0.0374","0.0374","",
"Viet Nam","VNM","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","94.1443","93.5003","94.094","98.002","96.0223","95.8166","95.0383","98.7717","97.9314","97.8226","98.953","100.7342","103.4767","104.8113","105.0799","106.1655","108.6428","110.156","111.9912","110.4211","111.707","116.0509","119.3357","125.4181","132.0196","139.6293","147.3502","153.4031","162.8094","168.3954","174.6216","179.6015","194.5519","203.3447","226.9924","239.6063","246.2202","260.1772","271.514","291.2986","308.5692","310.708","310.6745","319.6681","336.0003","357.7653","379.4638","386.047","441.6205","493.4691","499.1602","496.4309","488.8638","",
"Vanuatu","VUT","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.2978","0.3198","0.3278","0.37","0.4053","0.3975","0.4088","0.4045","0.3945","0.3951","0.4018","0.3852","0.3908","0.3974","0.3886","0.4238","0.4129","0.4249","0.4564","0.4509","0.4796","0.4837","0.4627","0.4867","0.4952","0.4965","0.5038","0.5119","0.5191","0.5287","0.5538","0.5429","0.5407","0.5731","0.5539","0.5637","0.5636","0.6875","0.6922","0.6805","0.7017","0.7379","0.7067","0.7102","0.738","0.6709","0.5981","0.6378","0.693","0.6693","0.6107","0.5987","0.5859","",
"World","WLD","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33268.120705121","33373.19072711","33301.234007632","33402.787030817","33747.718461311","34631.797949925","35262.130611764","35724.026339674","35812.314962269","36051.32770126","36991.707039485","37316.895340607","37807.183375592","39354.851019827","40981.848260709","42318.42849681","43539.566550746","44859.867456026","45168.465033405","44750.39493215","46991.566720069","48409.216814868","49068.901427571","49875.675087706","50242.997508282","50134.383764132","50343.044449816","51195.419111093","52398.143259999","52557.335274915","50632.309454335","53056.607720617","53786.038909132","",
"Samoa","WSM","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.169","0.1696","0.1746","0.19","0.2138","0.2013","0.2023","0.2078","0.2095","0.2194","0.2305","0.2341","0.2526","0.2535","0.2712","0.2659","0.2531","0.2778","0.2793","0.3016","0.3018","0.3027","0.286","0.3005","0.3093","0.3027","0.3073","0.3154","0.3229","0.3194","0.398","0.4225","0.4274","0.4354","0.4329","0.4411","0.4411","0.4406","0.4449","0.464","0.4882","0.5018","0.5065","0.519","0.528","0.5889","0.596","0.5927","0.5907","0.5983","0.5427","0.548","0.5484","",
"Kosovo","XKX","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","5.9593","6.2706","6.5426","6.8603","7.0985","7.1339","7.4699","7.6158","7.9783","8.2863","9.2789","9.436","10.0539","10.6578","10.9141","11.416","12.0622","12.9832","16.4735","17.2736","18.2416","20.1334","20.8466","20.8877","23.2585","23.907","24.8474","26.5398","27.5505","30.4436","33.2388","34.268","34.659","39.9364","41.0319","45.3787","50.0441","52.4319","51.8871","55.4641","56.696","52.2447","48.9882","58.2571","56.945","35.0673","30.1979","31.8071","34.8533","36.6113","35.6482","36.9868","38.006","",
"South Africa","ZAF","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","243.7237","243.326","250.716","269.8915","279.0589","297.3517","313.4526","315.7319","295.3784","305.2807","321.0234","337.6448","346.8366","350.1575","371.2682","376.8212","374.9621","392.0924","397.9029","397.1148","411.2647","403.7724","397.8371","401.9662","408.6774","427.7606","442.1211","461.8484","469.2428","451.8353","456.6336","467.4568","482.0722","509.3326","542.7119","554.8188","559.0014","580.6758","610.6013","578.8865","587.4576","568.5178","588.6241","601.2079","614.768","589.3976","589.6977","602.0902","605.101","610.4437","550.7659","547.7716","533.8207","",
"Zambia","ZMB","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","12.7731","13.042","13.6464","14.1242","14.3662","14.6802","15.1313","14.9052","14.7447","14.5662","14.6571","14.6537","15.1525","14.9268","14.6472","15.3131","15.6938","15.8121","16.2265","16.575","16.2545","16.468","16.5232","16.2186","15.5025","15.1753","14.7334","15.9084","16.1231","16.186","15.9343","16.3484","16.1908","16.4275","16.6017","17.2906","17.6034","17.0328","17.1984","18.9968","20.0318","19.8902","23.2701","24.1317","24.7996","24.9559","25.5451","27.2115","28.3936","28.6151","28.9235","29.6545","30.3001","",
"Zimbabwe","ZWE","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","22.2339","22.8473","22.5036","24.1276","24.2267","23.5534","24.6951","23.9172","22.9108","22.3051","22.5953","22.5308","22.8832","22.8054","23.419","25.5776","27.9001","31.8601","31.5521","31.9749","35.2236","35.2357","36.1976","31.745","30.8928","30.8049","32.2563","31.3083","32.2199","35.5024","33.7018","33.8878","31.2906","28.0618","27.2445","28.5615","27.5076","27.5383","24.9703","25.6746","28.8786","31.4178","32.2706","32.8934","30.6573","31.5757","29.6417","29.14","31.238","30.1716","28.3053","29.4887","30.1529","",
